entry,ema,sma,sma2,slope,trail,cooldown,rejected,n,n_long,n_short,wr,pf,net_pct,maxdd,rdd,avg_win,avg_loss,med_win,med_loss,expectancy_r,sharpe,sortino,med_mfe_pts,longest_loss_streak,months_pos,years_pos,top_month_share,bars_held,score
12,504,192,1008,192,5.0,24,profit factor < 1.15,410,243,167,20.48780487804878,1.144711652431482,135.08704771521164,39.84443318854298,3.39036188759375,1272.1169091870568,-286.34698036868593,706.8972498857419,-244.86627405327397,0.13455532227021186,0.6820815673714197,4.826544831946439,,15,46.808510638297875,50.0,57.29261682818033,52.11707317073171,
12,504,192,1008,192,6.0,24,profit factor < 1.15,345,210,135,22.608695652173914,1.1191733026837,76.5936900611019,30.56895266778563,2.5056039993747756,922.1822460363971,-240.71477971808528,615.3501274004911,-201.98783954213076,0.10991290185217992,0.5438788513464805,3.1445556100923517,,14,51.06382978723404,75.0,73.00039210317463,71.04347826086956,
12,504,288,400,48,3.5,24,drawdown > 55%,657,402,255,14.916286149162861,1.081539279989742,73.06817042609201,60.90615268793134,1.1996845507624814,988.9573947816108,-160.3059170769028,568.6575762059582,-140.21380344081243,0.07931806180518955,0.4863382603397875,4.534994760982144,,34,39.58333333333333,60.0,87.6802199233372,27.091324200913242,
12,504,288,400,48,4.24,24,,550,331,219,18.90909090909091,1.1881505319216172,287.0367211909911,42.56989244309038,6.742716617729691,1742.8906396270197,-342.05595157423977,1004.9037547598169,-298.8510172620138,0.1746304738733507,0.8579982098441599,7.360865857789208,,25,47.91666666666667,80.0,34.19677602324259,40.02363636363636,3.521058194450909
12,504,288,400,48,5.0,24,profit factor < 1.15,489,288,201,20.449897750511248,1.1484623211611242,183.04329223549212,46.61260068854589,3.9269058051178707,1415.970884933156,-316.9479672744637,712.2241545660298,-270.76300306688086,0.13824697494613603,0.7435055465734283,5.234998088508316,,21,47.91666666666667,80.0,57.47635877322765,51.02044989775051,
12,504,288,400,48,6.0,24,,402,241,161,23.134328358208954,1.1725693240003476,158.0596785853669,36.94302971633242,4.278470926695249,1154.8167549299305,-296.41420825225515,789.9186355153702,-248.35673092818763,0.15831392150865067,0.734145547759525,3.999671413656615,,17,58.333333333333336,80.0,36.80260267607597,71.40547263681592,3.7671393926034504
12,504,288,400,96,3.5,24,drawdown > 55%,640,401,239,14.84375,1.1040392351048736,107.30111966984255,61.63144472494322,1.7410125650748551,1198.5827013573037,-189.2389810311185,696.8714688430647,-164.5124133079562,0.1019120661553268,0.5654408638975846,5.414306102544636,,34,37.5,60.0,73.41854364637676,27.5625,
12,504,288,400,96,4.24,24,,538,333,205,18.95910780669145,1.1845754357943357,299.3392414068273,42.024292055236444,7.1230049756311855,1883.4422222249714,-371.9660149684961,1111.130689696044,-319.0528244704229,0.1743888783757513,0.8700290798328842,7.585594387442322,,25,47.91666666666667,80.0,35.11317094703975,39.94423791821561,3.5080445539959015
12,504,288,400,96,5.0,24,one month is >40% of profit,477,290,187,20.545073375262053,1.1661697935108697,204.8578835444877,44.16377100269358,4.638595819455573,1467.0209425161454,-325.2830185016715,788.2693198179429,-280.19965767669015,0.15327336854466117,0.7795422872853687,5.732088678600156,,22,47.91666666666667,80.0,50.3015500896512,51.22851153039832,
12,504,288,400,96,6.0,24,,390,242,148,23.846153846153847,1.1805067174177106,151.62101096545655,35.64618058865375,4.253499490313356,1066.2315609937061,-282.81964335309425,743.8115690188469,-242.13400336161217,0.16056060594172042,0.7269616090991609,4.0089801252391055,,17,60.416666666666664,80.0,34.58380454510704,72.33333333333333,3.999630827824493
12,504,288,400,192,3.5,24,drawdown > 55%,616,404,212,15.0974025974026,1.0998148154968557,102.54884465910746,55.982057958103624,1.8318162711319745,1214.9890969867245,-196.44187677601272,707.8456955430312,-171.32957849208637,0.0971667581506162,0.5552546228170696,5.272166947909486,,34,41.66666666666667,80.0,75.44466111423912,27.74512987012987,
12,504,288,400,192,4.24,24,,519,334,185,19.26782273603083,1.1900431365678281,317.6095167489145,41.0968648450732,7.728314993035055,1988.8591208384407,-398.8662539593141,1199.2460606985028,-346.5656407578717,0.17657964749800434,0.8978872383296354,7.8109072628504155,,25,47.91666666666667,80.0,35.999555128692236,40.470134874759154,3.5412091075485534
12,504,288,400,192,5.0,24,one month is >40% of profit,460,291,169,21.086956521739133,1.15472920510977,197.36107678569647,41.372146124551016,4.7703852778519185,1518.439970255204,-351.3844888049177,807.940418958642,-312.1093782308797,0.13746649380780795,0.7760374534618266,5.7337633758000655,,15,52.083333333333336,60.0,53.01662826379544,51.70434782608696,
12,504,288,400,192,6.0,24,profit factor < 1.15,378,242,136,24.33862433862434,1.138958710338908,114.40128088234604,32.065669893555196,3.5677184123117067,1019.2137291615334,-287.85851396722535,744.9103327046732,-247.60593883927908,0.12223006146051567,0.6436733901134034,3.514483382621889,,16,56.25,60.0,49.936928617254885,72.66402116402116,
12,504,288,630,48,3.5,24,drawdown > 55%,646,386,260,15.015479876160992,1.082311547417437,71.53335670419274,55.008812588257285,1.300398124199157,969.6799063869802,-158.2980241331836,556.7596205520118,-139.9615586001856,0.07911654558835485,0.4819245546569271,4.542769864737367,,34,43.75,60.0,94.65760493432114,27.05108359133127,
12,504,288,630,48,4.24,24,,541,317,224,19.038817005545287,1.194084859083624,287.30664195856417,39.94415183273769,7.1927085387025675,1716.1370851858994,-337.9713597677882,905.6597905882347,-295.20984392078134,0.1798943675355464,0.8639731002522743,7.429435353684649,,25,47.91666666666667,80.0,35.554860416242775,39.970425138632166,3.6113093903416438
12,504,288,630,48,5.0,24,profit factor < 1.15,480,274,206,20.0,1.146768889452487,169.28251154539115,43.714615772749596,3.872446515952609,1377.7891334011813,-300.3632959686831,659.7719253097608,-256.9698371947985,0.13724252733426912,0.7235344333265956,5.1106259661528775,,18,47.91666666666667,80.0,57.86064712497292,51.172916666666666,
12,504,288,630,48,6.0,24,,402,236,166,22.139303482587064,1.1603238438572088,131.86578213770812,36.38958897057416,3.623722769837802,1072.3170426798324,-262.77839803429487,735.850144622004,-218.06169283316908,0.15042730771004795,0.6806869336568574,3.8115458402270916,,16,54.166666666666664,80.0,39.85418289796827,69.81343283582089,3.512583186615222
12,504,288,630,96,3.5,24,drawdown > 55%,629,384,245,14.94435612082671,1.0995052918820631,94.83637042978755,55.75991914130785,1.7007982057766515,1114.8032257850589,-178.1455442632089,648.4637832761977,-157.19407311087292,0.09591534906038483,0.5386363516300116,5.213895400321566,,34,41.66666666666667,60.0,83.0107247120329,27.343402225755167,
12,504,288,630,96,4.24,24,,529,317,212,19.092627599243855,1.1884902527305936,293.2854548209137,39.20996621770923,7.479870122623338,1830.9474461103594,-363.5447349884462,954.6574873701272,-316.68876107872296,0.17506615850346258,0.8695126112735202,7.564381185483914,,25,50.0,80.0,37.53538287360739,39.705103969754255,3.5890420549828006
12,504,288,630,96,5.0,24,one month is >40% of profit,467,274,193,20.12847965738758,1.163991136254425,190.4798058463422,41.74551331991132,4.562880910976587,1438.3029934307986,-311.40080642858135,749.4085080769094,-268.87260568870823,0.15169997287813838,0.7614977190576883,5.609434376718148,,18,50.0,80.0,50.746105579047565,51.42612419700214,
12,504,288,630,96,6.0,24,,391,236,155,22.762148337595907,1.168990408904006,133.32956029007573,34.00673959699206,3.920680484813925,1036.299601981665,-261.2506905541743,723.1391769232226,-222.78947216278578,0.1530576443164583,0.6876133079081703,3.9644061147173026,,15,54.166666666666664,80.0,36.87458413639125,70.37851662404093,3.7582742938155795
12,504,288,630,192,3.5,24,profit factor < 1.15,607,386,221,14.991762767710048,1.0855463880473721,80.74498505013906,52.60818429309915,1.5348369485683,1125.9545892221317,-182.921257973256,660.1954561068698,-162.05957588667474,0.0820828012744751,0.5043400346586258,4.843225456798097,,34,39.58333333333333,40.0,96.64906257643511,27.42339373970346,
12,504,288,630,192,4.24,24,,511,319,192,19.17808219178082,1.1840482213967234,291.81643441496743,37.803936360629756,7.719207641003082,1915.6732543932042,-383.90880263689417,1056.039268849978,-336.87800351384686,0.1695181452398835,0.8741079692078572,7.626338178317434,,25,45.83333333333333,80.0,39.55858685436426,40.20939334637965,3.4739438700771825
12,504,288,630,192,5.0,24,profit factor < 1.15,451,275,176,20.39911308203991,1.1466688474974276,179.3186856432691,38.84331459940796,4.6164619959081,1523.834683056921,-340.5596720805287,802.9705395419508,-295.066123859808,0.13475027291855204,0.7496103480788031,5.569566863079609,,16,47.91666666666667,60.0,56.21960135240417,51.83813747228381,
12,504,288,630,192,6.0,24,profit factor < 1.15,378,236,142,23.28042328042328,1.124382822898803,96.78803482957926,30.34451506117349,3.1896385437189534,994.2435751636436,-268.3263142463542,719.5215404952959,-232.0109559001723,0.11036246163514211,0.5957688568486587,3.4108500122702656,,14,50.0,60.0,54.126925815571724,70.86507936507937,
12,504,288,1008,48,3.5,24,one month is >40% of profit,589,335,254,15.449915110356535,1.175805018803064,194.08177537898734,42.9844348517986,4.5151640599240395,1426.4199510612418,-221.67879118207682,764.1936882807532,-196.89225084482848,0.16735582679350097,0.7256052709291904,7.342999171206599,,30,48.93617021276596,100.0,46.0814416944449,27.575551782682513,
12,504,288,1008,48,4.24,24,,494,279,215,19.230769230769234,1.2131753580543152,263.71485219914155,36.182233728953804,7.288517734274411,1579.7834636729797,-310.04497200255355,842.1659022435146,-269.0259920638708,0.19843277190476905,0.8604960981633145,7.337935871311966,,20,48.93617021276596,75.0,36.139267732494346,40.87044534412956,3.7819496384340225
12,504,288,1008,48,5.0,24,one month is >40% of profit,440,244,196,20.0,1.158871141952512,144.79693996986768,37.72479033806702,3.8382437297141765,1200.2365358366058,-258.9236396495299,627.6636635196453,-223.77645640557395,0.14705923927963988,0.6967967000604144,5.017026796726492,,18,46.808510638297875,75.0,52.513045557694596,52.225,
12,504,288,1008,48,6.0,24,profit factor < 1.15,375,213,162,22.666666666666664,1.141044112013659,93.23506724326417,29.826213267094904,3.125943826939763,887.3763216367654,-227.94303660275403,627.3967040516866,-198.40342946420134,0.12531378447109878,0.591781599198142,3.5119783110237095,,15,55.319148936170215,75.0,49.767107802081426,69.77866666666667,
12,504,288,1008,96,3.5,24,one month is >40% of profit,578,335,243,15.570934256055363,1.1868719687837563,240.45867433602797,44.29809971022487,5.428193893394606,1696.9054747768355,-263.67956003342704,968.1406782323811,-233.5429307501995,0.17813361610776807,0.789843928684955,8.158594910807851,,30,46.808510638297875,100.0,45.85049985585382,27.735294117647058,
12,504,288,1008,96,4.24,24,,489,279,210,19.222903885480573,1.1984243924232598,267.29462808061544,40.22549462867252,6.644905937094164,1717.4257014164589,-341.0343117090775,929.4362760001292,-299.0720826282838,0.18277024607152598,0.8614374817535265,7.3515368317258645,,22,46.808510638297875,100.0,39.17671393439568,40.284253578732105,3.5844054340288736
12,504,288,1008,96,5.0,24,profit factor < 1.15,435,244,191,19.54022988505747,1.1490217753866865,132.99805570716686,39.044912185084826,3.4062838988269557,1206.4376789711748,-254.99256326238051,635.0588064199565,-223.4903387081573,0.1368035229466164,0.6698974985467653,4.846720558444937,,18,44.680851063829785,75.0,54.82205833477328,51.793103448275865,
12,504,288,1008,96,6.0,24,profit factor < 1.15,368,212,156,23.097826086956523,1.11840273471763,70.34502169194076,30.211910207733222,2.328387090000513,781.7194705815024,-209.93516901142624,566.7032939580414,-183.17198152713385,0.10435818221550582,0.5195955008190589,3.0201692947981282,,15,55.319148936170215,75.0,60.259719668510826,70.13315217391305,
12,504,288,1008,192,3.5,24,one month is >40% of profit,558,336,222,15.949820788530467,1.1924929967976603,255.04430164277693,43.78024020008348,5.8255573856419955,1775.2786144907025,-282.5061119944453,1055.0113625694305,-248.7423771753372,0.18375181829780896,0.8110705559102196,8.298215950903296,,30,46.808510638297875,100.0,43.98845639952687,28.20250896057348,
12,504,288,1008,192,4.24,24,one month is >40% of profit,473,281,192,19.661733615221987,1.1983511495424666,271.0936850599435,37.79291340265426,7.173135401646599,1761.1073418625504,-359.6674060190075,997.9986806907035,-321.6435268399534,0.17819004800578142,0.8757768111025082,7.4702352558908,,22,44.680851063829785,75.0,40.80368694556385,41.08033826638478,
12,504,288,1008,192,5.0,24,one month is >40% of profit,422,245,177,20.379146919431278,1.1509937232749758,145.80216930984434,36.90154828259425,3.9511125168321577,1292.3483581599169,-287.386136520144,697.2479888583453,-256.9929911592198,0.13444054225679347,0.7028832148358275,5.1154688144167055,,16,46.808510638297875,50.0,53.30588802824124,52.26777251184834,
12,504,288,1008,192,6.0,24,profit factor < 1.15,356,213,143,23.876404494382022,1.1181833409568018,72.67538091138276,27.113924165989832,2.6803711800058303,808.9564567261117,-226.9142462383071,569.1472475706439,-201.43829649572663,0.10134335523786128,0.5313961937969092,3.0970825795198995,,14,48.93617021276596,75.0,64.30255200204681,70.75561797752809,
12,504,384,400,48,3.5,24,drawdown > 55%,668,408,260,14.67065868263473,1.0756930098756197,69.08325338830358,62.013492428487915,1.1140035931369014,1001.7959641184269,-160.11873534171136,566.2023018784677,-141.2222346908805,0.07323070918742848,0.47532517426567417,4.483984128041173,,35,39.58333333333333,60.0,87.90093808304722,27.1751497005988,
12,504,384,400,48,4.24,24,,563,339,224,18.47246891651865,1.1782739375007238,275.3199046503967,43.98433529724369,6.259499041870251,1749.6963503764555,-336.4628104011147,1005.225487500328,-292.5173132922224,0.16717742814004038,0.8373357580901105,7.288476650333182,,26,47.91666666666667,80.0,36.11105194729704,39.62166962699823,3.3187618141700863
12,504,384,400,48,5.0,24,profit factor < 1.15,499,295,204,19.839679358717436,1.1085914771599257,120.64293760029317,51.01029096173152,2.3650705637182274,1244.0633715315944,-277.7449500539963,616.9849758167892,-235.46760436431836,0.10267629582478574,0.6189217693437443,4.2497246079949464,,21,43.75,80.0,81.2705576323926,50.75551102204409,
12,504,384,400,48,6.0,24,profit factor < 1.15,410,246,164,22.195121951219512,1.1388193732785679,118.50516308445988,38.74403468592076,3.058668619443592,1068.3182493706574,-267.6064087281625,712.4377913352104,-225.0390876585759,0.12843856866827918,0.6408412717902374,3.4169167385599244,,17,54.166666666666664,80.0,46.15364092092884,70.8048780487805,
12,504,384,400,96,3.5,24,drawdown > 55%,651,408,243,14.592933947772657,1.096698032770487,100.26788526663306,62.52759128499423,1.6035782477150369,1197.0372789058254,-186.49595857803976,687.2983409467354,-163.97811244517044,0.09392798028829201,0.5492277765840865,5.256169983490247,,34,37.5,60.0,72.25136241430233,27.7542242703533,
12,504,384,400,96,4.24,24,,551,342,209,18.51179673321234,1.1767431523178045,288.992404561011,43.469545402057115,6.648157966412389,1886.3633064302755,-364.1644026721315,1207.5316314363636,-315.58212295414774,0.16619671536067018,0.8524217226032446,7.472088253646907,,26,47.91666666666667,80.0,36.07241080146713,39.724137931034484,3.35632709333981
12,504,384,400,96,5.0,24,profit factor < 1.15,487,297,190,20.123203285420946,1.1343562353534222,151.8946882870417,46.75522929094461,3.2487208509200944,1308.603710693033,-290.6264648308819,713.64290474117,-249.35130436731404,0.1250840635092269,0.6849034933511097,4.882569429887602,,22,45.83333333333333,80.0,63.69793981060988,51.13141683778234,
12,504,384,400,96,6.0,24,one month is >40% of profit,401,249,152,22.693266832917704,1.1529244817234463,126.23407479556418,36.77407456250779,3.432692088035939,1045.8250812722456,-266.27959650392876,715.3215316520697,-221.63052165435806,0.14203738237871222,0.6624303782026757,3.5980501090085752,,17,56.25,80.0,40.49340912916005,71.47381546134663,
12,504,384,400,192,3.5,24,drawdown > 55%,627,410,217,14.832535885167463,1.0893838868686359,91.27978506650007,57.46215728711241,1.5885199821234741,1196.2263687933346,-191.23796590099275,677.8193786229701,-167.49992175054118,0.08691454470125061,0.5294951239808082,4.960668499846493,,34,43.75,80.0,75.92731284315644,27.980861244019138,
12,504,384,400,192,4.24,24,,532,342,190,18.796992481203006,1.1791882871826267,297.8685252556897,43.26843894357955,6.884198564318424,1960.1899299583588,-384.7966214589512,1208.209694272061,-333.7274567465518,0.16777260355507378,0.870774807789276,7.535823965819066,,26,47.91666666666667,80.0,38.138123440834306,40.287593984962406,3.2758550739551753
12,504,384,400,192,5.0,24,profit factor < 1.15,470,297,173,20.638297872340424,1.12521088154106,145.63340145537964,43.116795442165866,3.3776490103658805,1349.2148392910208,-311.8243948141851,750.6727410541203,-271.0344985153436,0.11432430287148534,0.6796916075978798,4.851755941148496,,16,50.0,60.0,67.4600315636544,51.64255319148936,
