entry,ema,sma,sma2,slope,trail,cooldown,rejected,n,n_long,n_short,wr,pf,net_pct,maxdd,rdd,avg_win,avg_loss,med_win,med_loss,expectancy_r,sharpe,sortino,med_mfe_pts,longest_loss_streak,months_pos,years_pos,top_month_share,bars_held,score
12,1008,192,630,96,4.24,24,,464,280,184,20.474137931034484,1.322012150695352,579.6414387523868,35.50490404037397,16.325672591404683,2504.9496895739385,-487.8213458923726,1381.4772224409364,-431.7499973219343,0.28934041608319977,1.1224026055288892,10.627307591470812,,19,54.166666666666664,80.0,26.430090736500926,41.536637931034484,4.974796982260448
24,1008,384,630,96,4.24,24,,437,267,170,20.59496567505721,1.3240592398060138,506.9929000583966,33.80485330598548,14.997636447918811,2301.66638750032,-450.86652700054503,1372.0352046487171,-394.51830543846734,0.2940717333930019,1.080296449253275,9.69078970573971,,20,54.166666666666664,80.0,26.175027711203086,41.29519450800915,4.972621642315834
24,1512,288,630,48,4.24,24,,413,242,171,21.791767554479417,1.3180743810126307,534.6817262695662,32.30785145547323,16.549590956441843,2461.8640148391987,-520.4321631844311,1481.5470868868438,-455.6492684124296,0.28412837831974536,1.1326643148492785,10.160058228202336,,19,50.0,100.0,29.735155273413305,41.73123486682809,4.951044030235991
24,1512,192,630,48,4.24,24,,408,236,172,22.058823529411764,1.3261469577052278,561.501499357205,32.897062717114856,17.068438729184205,2536.802940199879,-541.3902977429832,1377.1862587760597,-463.93032732558305,0.29664565647706864,1.153533674666705,10.45501529479572,,16,52.083333333333336,100.0,31.30094801374917,41.791666666666664,4.947861139029138
18,1512,192,630,48,4.24,24,,428,248,180,20.794392523364486,1.313345429306776,515.2033007545075,34.76539462477971,14.819429099397777,2426.2985181541676,-485.01545144622474,1364.6403460730494,-422.3962405865587,0.2849802896277378,1.1161580081714826,10.136961878554427,,16,50.0,100.0,28.627232970661233,41.822429906542055,4.939310180060416
24,1008,576,400,96,4.24,24,,443,271,172,20.54176072234763,1.3156462558229902,479.39903471604214,32.585585830470905,14.711996807734366,2195.8074534036364,-431.47322382990546,1297.1745588708625,-372.5860117879492,0.29044699201824203,1.0568028545263422,9.579603540475503,,20,54.166666666666664,80.0,26.392364749271064,41.00677200902935,4.935407501106906
24,1008,192,630,96,4.24,24,,424,259,165,20.99056603773585,1.328372889324695,551.3482414856776,33.71982982359322,16.35086073595508,2506.0440256889137,-501.20326608282255,1371.0151925205369,-430.3613190162454,0.3021529976527421,1.115648104384097,10.135178702835468,,17,56.25,80.0,28.845670974205213,41.339622641509436,4.934490921137631
24,756,384,400,48,4.24,24,,476,287,189,19.95798319327731,1.289200276759257,438.2413047551083,33.474084832847936,13.091957762055513,2056.4179613509205,-397.7311702173927,1175.3009424656072,-344.3923573173929,0.26733317114271116,1.0150228700290804,8.97209472762947,,21,58.333333333333336,80.0,25.940869532658922,40.430672268907564,4.934422335620751
24,1512,384,400,192,4.24,24,,418,251,167,20.574162679425836,1.3040830130282577,480.1390048804402,32.68885591490496,14.688155686155838,2394.3168107262704,-475.5944133566725,1458.8612109530504,-419.45305742471555,0.27384659286187235,1.0818705199159662,9.805376282679266,,26,54.166666666666664,100.0,30.07011139596204,41.28468899521531,4.927598979130275
24,756,288,400,48,4.24,24,,469,282,187,20.255863539445627,1.2950324141667897,448.9345033318265,33.155173982078566,13.540405596257465,2074.2938767895644,-406.8568662080909,1171.5726231297704,-352.6288296259759,0.27145155035390883,1.025719683389084,9.126560311363802,,21,56.25,80.0,26.001986289648904,40.35820895522388,4.916312367059716
18,1008,192,400,48,4.24,24,,456,268,188,19.517543859649123,1.3245582058674397,446.366466481709,35.71879389236503,12.496683617783656,2046.821675679776,-374.74245909353994,1181.8896135748053,-330.2820310491848,0.2963751394207626,1.0257375553563106,9.361599054361788,,18,54.166666666666664,80.0,23.846548868058214,41.3640350877193,4.9130661710427495
12,1008,192,400,192,4.24,24,,452,284,168,20.575221238938052,1.2997151057084966,555.501900714547,35.09447042140708,15.828758606247538,2590.2527005084203,-516.2766325231988,1387.1535363656308,-452.4546933208955,0.27162642451229874,1.1261922529821828,10.453455938939037,,19,52.083333333333336,100.0,30.01955442441585,41.33185840707964,4.913020922667432
12,1008,192,630,192,4.24,24,,449,280,169,20.71269487750557,1.2994186981689717,612.8023038727418,31.924330877863284,19.19546274022822,2859.615450364822,-574.8988946535233,1615.4514548025275,-498.43983024529484,0.27381756808463614,1.1735437826025965,10.785569319610058,,19,50.0,100.0,31.536482810052252,41.57238307349666,4.9118620138429385
24,1512,384,630,48,4.24,24,,421,247,174,20.902612826603324,1.305511221148016,485.73832393512515,32.380694757156455,15.000861704110662,2358.7023552018786,-477.4533779707291,1435.2618443736342,-420.5229039963684,0.2743662069232984,1.0907660651864477,9.670284865835331,,19,52.083333333333336,100.0,29.934146066220553,41.6104513064133,4.906010529122026
24,756,576,400,96,4.24,24,,461,283,178,20.390455531453362,1.2955160962163377,453.64211587401246,32.08432433522926,14.139057788288964,2115.666386096419,-418.27909729063254,1197.9435271337484,-358.4044005863401,0.27456116478951975,1.0330800629684953,9.160713741295835,,21,56.25,80.0,26.660382715039454,40.55097613882863,4.904314982957001
24,1008,768,400,96,4.24,24,,434,263,171,20.506912442396313,1.318442002014888,463.7952793241011,32.50943721567193,14.266481337318194,2157.580466836254,-422.15980758265647,1216.2087897516465,-367.175761124772,0.29104664045987877,1.0471269762123177,9.377065767872146,,20,52.083333333333336,80.0,26.334565782198503,41.52995391705069,4.887371759497124
24,1512,192,400,96,4.24,24,,402,241,161,21.393034825870647,1.3203962901930648,501.2635244208683,34.410059250719016,14.56735429510759,2402.0634152045395,-495.0984217262771,1399.7817239462313,-430.4927430527116,0.28965045525726385,1.1012512277874866,10.231273763221752,,16,52.083333333333336,100.0,30.61495775618237,41.291044776119406,4.887289835747264
24,1512,192,400,48,4.24,24,,411,240,171,21.41119221411192,1.3220969109254839,525.5348843267114,36.015223364378514,14.592020685522137,2451.295160725528,-505.14082263521783,1413.677342405554,-442.47548400591444,0.2889818149735328,1.1192292511362418,10.321282217752477,,16,52.083333333333336,100.0,29.712554492406802,41.469586374695865,4.885872285195774
24,756,384,630,96,4.24,24,,457,280,177,20.350109409190374,1.2966118576680992,458.9402651576824,32.064704625223996,14.312942237323865,2157.2212701800436,-425.07569123894456,1227.938500644042,-362.84307202389255,0.27677134668677167,1.038664671292658,9.064256538362196,,21,54.166666666666664,80.0,26.640663755689676,40.61706783369803,4.871621935462509
24,756,192,400,48,4.24,24,,457,274,183,20.350109409190374,1.3063478073349084,470.8496578439327,35.43957007681307,13.285986732440469,2158.9538306600716,-422.2465397444874,1189.3686399948178,-362.91841938490796,0.283894545440512,1.0452523441559978,9.389873486496702,,18,56.25,80.0,26.89775720775664,40.62582056892779,4.863695474856013
18,1008,288,630,96,4.24,24,,456,277,179,20.394736842105264,1.3176394831508687,481.52868068682136,35.10009145792527,13.71873008547665,2147.837053452945,-417.6197738359277,1234.4287975823026,-368.6125410517425,0.286475317920987,1.0577780051466765,9.54964099572774,,21,50.0,80.0,25.57117839892581,41.41228070175438,4.859006476308406
24,1512,288,400,192,4.24,24,,410,246,164,20.975609756097562,1.306042140915058,486.765041968227,33.42660297166097,14.562204911486393,2415.4435286301236,-490.90012118940723,1479.7513784550079,-428.18474202184626,0.27727092844845674,1.0893287583014615,9.944633779702025,,25,52.083333333333336,100.0,30.6710068670564,41.0390243902439,4.855607435526843
24,1512,576,400,48,4.24,24,,426,250,176,20.89201877934272,1.298422808517851,466.82975199933077,33.200329093957485,14.060997729215117,2282.1944381271837,-464.1908895946181,1393.8884642045077,-407.13839153950414,0.2691577387525763,1.0729718028023065,9.655649096784552,,19,52.083333333333336,100.0,30.173257868402665,41.363849765258216,4.848549314589406
18,1008,288,400,96,4.24,24,,463,281,182,20.086393088552914,1.3215394106736686,463.45806748730024,36.306683789541644,12.765089485281003,2048.2049222322566,-389.5601378888374,1277.3702431964587,-343.1249160065753,0.29172738554656774,1.0364776606642303,9.444212380482796,,21,52.083333333333336,80.0,23.97559339337494,41.125269978401725,4.844914281379622
18,1512,192,400,96,4.24,24,,423,252,171,20.33096926713948,1.3058958739496838,441.0029032587955,36.33883189325259,12.135857986692223,2189.162136112193,-427.7971910378904,1292.962126430768,-368.8043308613848,0.282686500060971,1.0470317269268667,9.714163442247939,,16,52.083333333333336,100.0,27.93202046703614,41.26477541371158,4.844444396108005
